Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed,Unnamed: 38,Distance,Action
332.6,125.2788,15.0,0.5523,-0.6868,-0.2433,138.2247,8.8338,-37.6634,4.3,0.11,225.7088,13.00242003,79.98718471,61.3689,3.854,105336.0,4499.4028,128.2239,4.0,101.9,48.1,48.1,101.0,3.7284,18.11,-2.0,63.0,0.0,17.0,0.0,2.0,-0.33,0.0,12.3,0.0,6711.002,6762.1895,,3037.2225000000003,Brake
332.65,124.1143,15.0,0.4961,-0.71,-0.217,138.6593,8.0105,-37.6425,4.3,0.1075,246.5953,13.00240848,79.98719502,61.4513,3.8543,105336.0,4489.0,127.0,4.0,101.9,48.1,48.1,101.0,3.7203,17.0671,-2.0,61.5714,0.0,11.2857,0.0,1.5943,0.19,0.0,12.3,0.0,6712.7295,6763.9619,,3038.9500000000003,Brake
332.7,122.8616,15.0,0.4345,-0.7573,-0.208,138.8186,7.0861,-37.6366,4.3,0.1,275.9476,13.00239687,79.98720521,61.5337,3.8546,105336.0,4489.0,127.0,4.0,101.9,48.1,48.1,101.0,3.72,16.65,-2.0,61.0,0.0,7.0,0.0,1.29,0.58,0.0,12.3,0.0,6714.4414,6765.7344,,3040.6618999999996,Brake
332.75,121.6628,14.0,0.3409,-0.8032,-0.2073,139.0695,5.6205,-37.6336,4.3,0.1075,344.5112,13.00238534,79.98721525,61.6161,3.8548,105336.0,4367.75,123.875,4.0,101.9,48.1,48.1,101.0,3.6986,17.3471,-2.0,60.7143,0.0,7.0,0.0,1.1535,0.6341,0.0,12.3,0.0,6716.1367,6767.4639,,3042.3572,Brake
332.8,120.3747,13.0,0.215,-0.8505,-0.1928,139.2318,3.5877,-37.6311,4.3,0.1,533.9902,13.00237404,79.9872251,61.6984,3.8551,105336.0,4295.0,122.0,4.0,101.9,48.1,48.1,101.0,3.67,19.09,-2.0,60.0,0.0,7.0,0.0,0.3006,0.9724,0.0,12.3,0.0,6717.8154,6769.1929,,3044.0359000000003,Brake
332.85,118.7396,13.0,0.1278,-0.8758,-0.2007,139.3261,2.157,-37.6277,4.3,0.11,876.14,13.00236285,79.98723477,61.7808,3.8554,105336.0,4374.5713,121.5714,3.8571,101.9,48.1,48.1,101.0,3.67,19.09,-2.0,60.0,0.0,7.5714,0.0,0.81,1.0057,0.0,12.3,0.0,6719.4697,6770.8691,,3045.6901999999995,Brake
332.9,116.7462,13.0,0.0663,-0.8969,-0.1846,139.3586,1.1328,-37.619,4.3,0.11,1640.2434,13.00235193,79.98724426,61.8632,3.8557,105336.0,4772.4287,119.4286,3.1429,101.9,48.1,48.1,101.0,3.7057,22.0791,-2.0,60.5455,0.0,8.0,0.0,1.32,0.98,0.0,12.3,0.0,6721.0996,6772.5459,,3047.3200999999995,Brake
332.95,114.8803,13.0,0.0407,-0.924,-0.1732,139.4437,0.7053,-37.6149,4.3,0.11,2592.4436,13.00234102,79.9872536,61.9456,3.856,105336.0,4852.0,119.0,3.0,101.9,48.1,48.1,101.0,3.72,24.57,-2.0,61.0,0.0,8.0,0.0,1.32,0.98,0.0,12.3,0.0,6722.7046,6774.1899,,3048.9251,Brake
333.0,113.4498,13.0,0.0488,-0.9293,-0.1682,139.5297,0.8588,-37.612,4.3,0.11,2102.5681,13.0023304,79.98726284,62.0279,3.8563,105336.0,4752.4165,117.3333,3.0,102.3167,48.1708,48.1708,101.1181,3.7247,24.5282,-2.0,61.0,0.0,8.0,0.0,1.32,0.98,0.0,12.3,0.0,6724.2876,6775.834,,3050.5080999999996,Brake
333.05,111.9664,14.0,0.0721,-0.9429,-0.1786,139.5647,1.2877,-37.6195,4.3,0.11,1383.9111,13.00231977,79.98727194,62.1103,3.8566,105336.0,4613.0,115.0,3.0,102.9,48.3792,48.3792,101.4653,3.7386,24.1795,-2.0,61.0,0.0,6.7792,0.0,0.4105,0.7786,0.0,12.3,0.0,6725.8481,6777.4473,,3052.0686,Brake
333.1,110.4491,14.0,0.0633,-0.9376,-0.1751,139.6559,1.1471,-37.6208,4.3,0.11,1532.4922,13.00230931,79.98728095,62.1927,3.8569,105336.0,4613.0,115.0,3.0,102.9,48.4,48.4,101.5,3.74,24.4275,-2.0,60.5833,0.0,5.7297,0.0,0.0462,0.723,0.0,12.3,0.0,6727.3882,6779.061,,3053.6087,Brake
333.15,108.7436,14.0,0.0439,-0.9116,-0.1718,139.7084,0.8069,-37.6209,4.3,0.1025,2144.9214,13.00229899,79.98728967,62.2751,3.8571,105336.0,4676.0,113.6,3.0,102.9,48.4,48.4,101.5,3.7575,24.97,-2.0,60.0,0.0,5.0541,0.0,0.5868,0.9054,0.0,12.3,0.0,6728.9067,6780.6318,,3055.1271999999994,Brake
333.2,107.0784,14.0,0.0005,-0.9038,-0.1646,139.754,0.0084,-37.6212,4.3,0.1,10000.0,13.00228885,79.98729839,62.3575,3.8574,105336.0,4712.0845,111.1549,3.0,102.9,48.4,48.4,101.5,3.79,24.97,-2.0,60.0,0.0,5.0,0.0,0.63,0.92,0.0,12.3,0.0,6730.4028,6782.2021,,3056.6232999999997,Brake
333.25,105.4904,14.0,-0.0311,-0.9001,-0.1683,139.7163,-0.5905,-37.6145,4.3,0.1,2843.2339,13.00227889,79.98730697,62.4398,3.8577,105336.0,4532.5068,106.9296,3.0,102.9,48.4,48.4,101.5,3.817,25.27,-2.0,59.4444,0.0,4.2394,0.0,0.5958,0.5435,0.0,12.3,0.0,6731.8735,6783.71,,3058.0939999999996,Brake
333.3,103.8062,14.0,-0.0736,-0.9349,-0.1562,139.6198,-1.4183,-37.6104,4.3,0.1,1164.9055,13.00226912,79.9873154,62.5222,3.858,105336.0,4493.0,106.0,3.0,102.9,48.4,48.4,101.5,3.83,25.51,-2.0,59.0,0.0,3.0,0.0,0.54,-0.07,0.0,12.3,0.0,6733.3223,6785.2183,,3059.5427999999997,Brake
333.35,102.2559,14.0,-0.1241,-0.9876,-0.1494,139.5022,-2.426,-37.616,4.3,0.1,670.8414,13.0022595,79.98732374,62.6046,3.8583,105336.0,4443.4224,105.1549,3.0,102.9,48.4,48.4,101.5,3.8188,25.51,-2.0,59.0,0.0,3.0,0.0,0.54,-0.07,0.0,12.3,0.0,6734.7495,6786.6699,,3060.97,Brake
333.4,100.5013,14.0,-0.1638,-1.0284,-0.1613,139.3328,-3.2557,-37.6154,4.3,0.1,491.2947,13.00225006,79.98733199,62.687,3.8586,105336.0,4319.479,103.0423,3.0,102.9,48.4,48.4,101.5,3.7388,26.1487,-2.0,59.0,0.0,1.3529,0.0,0.2971,0.2265,0.0,12.2735,0.0,6736.1548,6788.1216,,3062.3753,Brake
333.45,98.6929,14.0,-0.1948,-1.0112,-0.1575,139.0598,-3.9444,-37.6175,4.3,0.1,398.2172,13.00224086,79.98734015,62.7564,3.8589,105336.0,4317.0,103.0,3.0,102.9,48.4,48.4,101.5,3.71,26.64,-2.0,59.0,0.0,-1.0,0.0,-0.05,0.65,0.0,12.2,0.0,6737.5322,6789.5439,,3063.7526999999995,Brake
333.5,96.7996,14.0,-0.2506,-0.9829,-0.1502,138.804,-5.1678,-37.6047,4.3,0.1,298.1185,13.00223191,79.98734814,62.6763,3.8589,105336.0,4530.855,101.7826,2.5942,102.4942,48.4535,48.4535,101.393,3.71,26.5579,-2.0,59.1026,0.0,-1.0,0.0,-0.05,0.65,0.0,12.2,0.0,6738.8848,6790.9663,,3065.1052999999997,Brake
333.55,94.8049,14.0,-0.3346,-0.9692,-0.1409,138.5081,-7.0211,-37.597,4.3,0.1075,214.905,13.00222324,79.98735596,62.5963,3.8589,105336.0,4844.0,100.0,2.0,101.9,48.5944,48.5944,101.1113,3.71,26.0451,-2.0,59.7436,0.0,-1.5714,0.0,0.6643,1.0957,0.0,12.2,0.0,6740.2109,6792.3677,,3066.4314,Brake
333.6,93.0922,14.0,-0.4179,-0.9532,-0.1334,138.1097,-8.9218,-37.6009,4.3,0.11,166.0668,13.00221478,79.98736386,62.5162,3.8589,105336.0,4844.0,100.0,2.0,101.9,48.6,48.6,101.1,3.71,25.84,-2.0,60.0,0.0,-2.6452,0.0,0.4032,1.1494,0.0,12.2,0.0,6741.5127,6793.769,,3067.7332,Brake
333.65,91.5639,14.0,-0.4876,-0.9273,-0.1341,137.6714,-10.6008,-37.5998,4.3,0.1025,137.4691,13.00220648,79.98737157,62.4362,3.8589,105336.0,4698.1538,98.1538,2.0,101.9,48.6,48.6,101.1,3.7192,24.5231,-2.0,60.0,0.0,-4.0,0.0,-1.27,0.56,0.0,12.2,0.0,6742.7905,6795.1211,,3069.011,Brake
333.7,90.2421,14.0,-0.5409,-0.8786,-0.1235,137.1884,-11.9695,-37.5951,4.3,0.11,119.992,13.00219835,79.98737932,62.3561,3.8589,105336.0,4651.6968,94.7273,2.0,101.9,48.6,48.6,101.1,3.7438,21.5623,-2.0,59.8462,0.0,-4.0,0.0,-1.27,0.56,0.0,12.2,0.0,6744.0488,6796.4731,,3070.2692999999995,Brake
333.75,89.0595,14.0,-0.6118,-0.8433,-0.1313,136.4649,-13.7717,-37.6022,4.3,0.11,102.9235,13.00219045,79.98738719,62.2761,3.8589,105336.0,4725.0,91.0,2.0,101.9,48.6,48.6,101.1,3.79,21.5854,-2.0,58.3077,0.0,-12.0,0.0,-0.6367,0.6733,0.0,12.2,0.0,6745.291,6797.7627,,3071.5115,Brake
333.8,87.6049,14.0,-0.7068,-0.8251,-0.1278,135.521,-16.1736,-37.6012,4.3,0.11,86.2066,13.00218278,79.98739492,62.196,3.859,105336.0,4725.0,91.0,2.0,101.9,48.6,48.6,101.1,3.79,21.59,-2.0,58.0,0.0,-16.0,0.0,-0.32,0.73,0.0,12.2,0.0,6746.5156,6799.0527,,3072.7360999999996,Brake
333.85,85.8177,14.0,-0.7367,-0.7608,-0.1371,134.4023,-17.1403,-37.5914,4.3,0.12,79.6854,13.00217557,79.98740281,62.116,3.859,105336.0,4725.0,91.0,2.0,101.9,48.6,48.6,101.1,3.815,21.865,-2.0,59.25,0.0,-17.1429,0.0,-0.5629,0.7714,0.0,12.2,0.0,6747.7144,6800.3101,,3073.9348999999997,Brake
333.9,84.3495,14.0,-0.7743,-0.7289,-0.1233,133.4603,-18.3013,-37.5911,4.3,0.12,73.3536,13.00216847,79.98741054,62.0359,3.859,105336.0,4660.1353,90.027,2.0,101.9,48.6,48.6,101.1,3.84,22.47,-2.0,62.0,0.0,-22.8571,0.0,-1.7771,0.9786,0.0,12.2649,0.0,6748.8916,6801.5674,,3075.1121,Brake
333.95,83.186,13.0,-0.8519,-0.7176,-0.1368,132.7132,-20.4423,-37.5913,4.3,0.1125,64.7649,13.00216165,79.98741826,61.9559,3.859,105336.0,4525.0,88.0,2.0,101.9,48.6,48.6,101.1,3.84,22.47,-2.0,62.0,0.0,-24.0,0.0,-2.02,1.02,0.0,12.3,0.0,6750.0527,6802.8037,,3076.2732,Brake
334.0,82.1759,13.0,-0.9187,-0.7018,-0.1375,131.9145,-22.3803,-37.5924,4.3,0.11,58.4385,13.00215483,79.98742602,61.8758,3.859,105336.0,4525.0,88.0,2.0,101.9,48.6,48.6,101.1,3.84,20.6158,-1.5833,59.9167,0.0,-24.3077,0.0,-1.7092,1.0323,0.0,12.3,0.0,6751.1992,6804.0396,,3077.4197,Brake
334.05,80.8284,13.0,-0.946,-0.6625,-0.1312,130.717,-23.3946,-37.582,4.3,0.1125,54.9881,13.00214848,79.98743381,61.7958,3.859,105336.0,4433.5713,86.2857,2.0,102.1286,48.6385,48.6385,101.1769,3.8092,18.02,-1.0,57.0,0.0,-25.0,0.0,-1.01,1.06,0.0,12.3,0.0,6752.3267,6805.2368,,3078.5471999999995,Brake
334.1,79.5901,13.0,-0.9697,-0.6159,-0.1262,129.2649,-24.3323,-37.5762,4.3,0.12,52.059,13.00214242,79.98744167,61.7157,3.859,105336.0,4345.9229,84.3846,2.0,102.3,48.7,48.7,101.3,3.7523,18.02,-1.0,57.0,0.0,-25.0,0.0,-1.01,1.06,0.0,12.3,0.0,6753.438,6806.4341,,3079.6585,Brake
334.15,78.6296,13.0,-1.0086,-0.5739,-0.1137,127.8736,-25.6576,-37.5751,4.3,0.12,48.7742,13.00213657,79.98744965,61.6357,3.859,105336.0,4303.0,83.0,2.0,102.3,48.7,48.7,101.3,3.7138,12.12,-1.0,58.5385,0.0,-34.2308,0.0,0.0608,0.5677,0.0,12.3,0.0,6754.5352,6807.5967,,3080.7557,Brake
334.2,77.9943,13.0,-1.045,-0.5441,-0.1525,126.9082,-26.9271,-37.5968,4.3,0.12,46.0992,13.00213082,79.9874576,61.5557,3.8591,105336.0,4303.0,83.0,2.0,102.3,48.7,48.7,101.3,3.71,10.35,-1.0,59.0,0.0,-40.0,0.0,0.73,0.26,0.0,12.3,0.0,6755.6216,6808.7588,,3081.8421000000003,Brake
334.25,76.9275,13.0,-1.1083,-0.4901,-0.1567,125.2247,-28.9168,-37.6028,4.3,0.125,42.3401,13.00212547,79.98746567,61.4756,3.8591,105336.0,4197.1538,80.5385,2.0,102.3,48.7,48.7,101.3,3.6638,9.63,-1.3077,57.4615,0.0,-42.1429,0.0,0.64,0.2929,0.0,12.3,0.0,6756.6943,6809.8838,,3082.9148,Brake
334.3,75.9037,13.0,-1.2084,-0.4688,-0.1146,123.1886,-31.8921,-37.5839,4.3,0.14,37.8791,13.00212054,79.98747381,61.3956,3.8591,105336.0,4131.0,79.0,2.0,102.3,48.7,48.7,101.3,3.61,8.01,-2.0,54.0,0.0,-52.8571,0.0,0.19,0.4571,0.0,12.3,0.0,6757.7539,6811.0088,,3083.9743999999996,Brake
334.35,75.2455,14.0,-1.271,-0.4548,-0.1097,121.9792,-33.9162,-37.5778,4.3,0.1325,35.3097,13.0021157,79.98748192,61.3155,3.8591,105336.0,4117.2188,78.8594,2.0,102.3,48.7,48.7,101.3,3.61,8.01,-2.0,54.0,0.0,-55.0,0.0,0.1,0.49,0.0,12.3,0.0,6758.8022,6812.0996,,3085.0227,Brake
334.4,74.4861,14.0,-1.2666,-0.4349,-0.1306,120.7225,-34.1724,-37.6044,4.3,0.13,34.6913,13.00211107,79.98749012,61.2355,3.8591,105336.0,4040.6562,78.0781,2.0,102.3,48.7,48.7,101.3,3.5155,5.687,-2.0,55.1304,0.0,-52.5821,0.0,-0.7342,0.5222,0.0,12.3,0.0,6759.8408,6813.1904,,3086.0613,Brake
334.45,73.5073,14.0,-1.2778,-0.4023,-0.1673,118.7079,-34.8382,-37.6133,4.3,0.1325,33.5811,13.00210689,79.98749839,61.1649,3.8591,105336.0,4033.0,78.0,2.0,102.3,48.7,48.7,101.3,3.48,3.9,-2.0,56.0,0.0,-49.0,0.0,-1.97,0.57,0.0,12.3,0.0,6760.8662,6814.272,,3087.0867000000003,Brake
334.5,72.7618,14.0,-1.2938,-0.3672,-0.1475,116.5366,-35.6266,-37.605,4.3,0.14,32.5049,13.00210309,79.98750682,61.2038,3.8592,105336.0,4014.6267,77.6533,2.0,102.404,48.8169,48.8169,101.4169,3.466,3.8769,-2.0,55.8873,0.0,-49.0,0.0,-1.97,0.57,0.0,12.3,0.0,6761.8804,6815.3535,,3088.1009,Brake
334.55,72.2106,14.0,-1.3099,-0.333,-0.1146,114.7534,-36.4014,-37.5845,4.3,0.14,31.5721,13.00209948,79.98751526,61.2426,3.8593,105336.0,3980.0,77.0,2.0,102.6,49.1416,49.1416,101.7416,3.427,3.2994,-2.0,53.0704,0.0,-55.8571,0.0,-0.77,0.3757,0.0,12.3,0.0,6762.8862,6816.4277,,3089.1067,Brake
334.6,71.9713,14.0,-1.3232,-0.2926,-0.1269,113.0282,-37.0858,-37.5843,4.3,0.14,30.8867,13.00209609,79.98752371,61.2815,3.8594,105336.0,3980.0,77.0,2.0,102.6,49.2,49.2,101.8,3.42,3.08,-2.0,52.0,0.0,-57.5714,0.0,0.1271,0.2357,0.0,12.3,0.0,6763.8867,6817.5015,,3090.1072,Brake
334.65,71.3796,14.0,-1.308,-0.2572,-0.1307,111.0506,-36.9333,-37.5875,4.3,0.14,30.7593,13.00209311,79.98753232,61.3204,3.8595,105336.0,3950.1409,76.4366,2.0,102.6,49.2,49.2,101.8,3.3912,2.7425,-1.5,52.0,0.0,-49.0,0.0,0.12,0.25,0.0,12.3,0.0,6764.8809,6818.564,,3091.1014,Brake
334.7,70.6452,14.0,-1.3104,-0.2323,-0.1034,109.4184,-37.2489,-37.569,4.3,0.135,30.1849,13.00209031,79.98754086,61.3592,3.8596,105336.0,3927.0,76.0,2.0,102.6,49.2,49.2,101.8,3.3427,1.7499,-0.0294,52.0,0.0,-49.0,0.0,0.12,0.25,0.0,12.3,0.0,6765.8652,6819.6265,,3092.0857,Brake
334.75,70.2875,14.0,-1.3345,-0.2121,-0.1297,107.7041,-38.1702,-37.5695,4.3,0.1225,29.3071,13.00208776,79.9875495,61.3981,3.8597,105336.0,3919.3076,75.8462,2.0,102.6,49.2,49.2,101.8,3.2904,0.3825,0.0,16.0156,0.0,-46.5873,0.0,0.2165,0.2621,0.0,12.3,0.0,6766.8433,6820.6699,,3093.0638000000004,Brake
334.8,70.0551,14.0,-1.3432,-0.1909,-0.0999,105.4853,-38.6377,-37.5588,4.3,0.12,28.8568,13.00208565,79.98755815,61.4369,3.8597,105336.0,3842.3845,74.3077,2.0,102.6,49.2,49.2,101.8,3.28,-0.03,0.0,5.0,0.0,-45.0,0.0,0.28,0.27,0.0,12.3,0.0,6767.8179,6821.7139,,3094.0384,Brake
334.85,69.9013,14.0,-1.2717,-0.1894,-0.0632,103.6738,-36.7727,-37.5341,4.3,0.1175,30.2538,13.00208377,79.9875669,61.4758,3.8598,105336.0,3801.8572,73.4286,2.0,102.6,49.2,49.2,101.8,3.2477,-0.0638,0.0,3.1538,0.0,-46.5714,0.0,-0.1086,0.2371,0.0,12.3,0.0,6768.7891,6822.7368,,3095.0096,Brake
334.9,69.3619,14.0,-1.2541,-0.2062,-0.0709,102.0505,-36.4574,-37.5338,4.3,0.115,30.2799,13.00208207,79.98757556,61.5147,3.8599,105336.0,3783.0,73.0,2.0,102.6,49.2,49.2,101.8,3.21,-0.14,0.0,-1.0,0.0,-54.4286,0.0,-2.0514,0.0729,0.0,12.3,0.0,6769.7549,6823.7598,,3095.9754,Turning
334.95,68.7887,14.0,-1.283,-0.1993,-0.1045,99.8943,-37.5088,-37.5485,4.3,0.1125,29.188,13.00208069,79.98758418,61.5535,3.86,105336.0,3783.0,73.0,2.0,102.6,49.2,49.2,101.8,3.21,-0.14,0.0,-1.0,0.0,-56.0,0.0,-2.44,0.04,0.0,12.3,0.0,6770.7139,6824.7734,,3096.9343999999996,Turning
335.0,68.6918,14.0,-1.2803,-0.1593,-0.0622,97.7755,-37.6368,-37.5293,4.3,0.11,29.0477,13.00207974,79.98759297,61.5924,3.8601,105336.0,3783.0,73.0,2.0,102.6,49.2,49.2,101.8,3.21,-0.1159,5.7831,-1.0,0.0,-53.375,0.0,-1.7763,0.0325,0.0,12.3,0.0,6771.668,6825.7876,,3097.8884999999996,Turning
335.05,68.323,14.0,-1.2437,-0.1158,-0.0238,96.0475,-36.7193,-37.4894,4.3,0.11,29.6137,13.00207901,79.98760166,61.6312,3.8602,105336.0,3761.9609,72.4156,2.0,102.5416,49.3099,49.3099,101.8366,3.2027,-0.09,12.0,-1.0,0.0,-49.0,0.0,-0.67,0.02,0.0,12.3,0.0,6772.6182,6826.793,,3098.8387,Turning
335.1,68.1216,14.0,-1.2368,-0.0856,0.0228,94.5464,-36.6349,-37.461,4.3,0.11,29.5944,13.00207849,79.9876104,61.6701,3.8603,105336.0,3755.5,71.75,2.0,102.5,49.5,49.5,101.9,3.1893,-0.09,12.0,-1.0,0.0,-49.0,0.0,-0.67,0.02,0.0,12.3,0.0,6773.5654,6827.7979,,3099.7859000000003,Turning
335.15,67.8387,14.0,-1.2396,-0.0542,0.0182,92.9381,-36.8115,-37.4585,4.3,0.11,29.3302,13.00207809,79.98761904,61.7089,3.8604,105336.0,3779.1111,71.0556,2.0,102.5,49.5,49.5,101.9,3.1818,-0.1327,13.8312,-1.0,0.0,-59.7333,0.0,-1.2673,-0.148,0.0,12.3,0.0,6774.5098,6828.7891,,3100.7302999999997,Turning
335.2,67.7758,14.0,-1.2056,-0.0139,-0.0255,90.7437,-35.8662,-37.482,4.3,0.12,30.0752,13.00207816,79.98762775,61.7478,3.8604,105336.0,3781.0,71.0,2.0,102.5,49.5,49.5,101.9,3.18,-0.16,15.0,-1.0,0.0,-72.2817,0.0,-1.8796,-0.2527,0.0,12.3,0.0,6775.4512,6829.7808,,3101.6717000000003,Turning
335.25,67.9336,14.0,-1.1873,0.05,-0.0466,88.9537,-35.3382,-37.4944,4.3,0.1175,30.5957,13.00207849,79.98763649,61.7867,3.8605,105336.0,3813.9609,70.6494,2.0,102.5,49.5,49.5,101.9,3.191,-0.1498,14.6585,-1.0,0.0,-73.6901,0.0,-1.5275,0.1839,0.0,12.3,0.0,6776.394,6830.7598,,3102.6145,Turning
335.3,68.1975,14.0,-1.2112,0.0874,-0.034,87.3381,-36.0109,-37.4769,4.3,0.11,30.1408,13.00207903,79.98764532,61.8255,3.8606,105336.0,3875.0,70.0,2.0,102.5,49.5,49.5,101.9,3.2235,-0.0766,12.2195,-1.0,0.0,-74.0,0.0,-1.45,0.28,0.0,12.3,0.0,6777.3398,6831.7393,,3103.5602999999996,Turning
335.35,68.4413,14.0,-1.1961,0.0804,-0.0127,85.5468,-35.4942,-37.467,4.3,0.11,30.6889,13.00207987,79.98765412,61.8644,3.8607,105336.0,3875.0,70.0,2.0,102.5,49.5,49.5,101.9,3.2022,-0.0509,11.0,-1.0,0.0,-73.7222,0.0,-1.6583,0.1994,0.0,12.3,0.0,6778.2896,6832.7114,,3104.5101,Turning
335.4,68.4917,14.0,-1.1848,0.0551,0.0151,83.5611,-35.101,-37.4447,4.3,0.11,31.0555,13.00208096,79.98766289,61.9032,3.8608,105336.0,3856.8823,70.0,2.0,102.5,49.5,49.5,101.9,3.18,-0.07,11.0,-1.0,0.0,-73.0278,0.0,-2.1792,-0.0019,0.0,12.3,0.0,6779.2402,6833.6836,,3105.4607,Turning
335.45,68.4453,14.0,-1.2429,0.0613,-0.0025,81.6029,-36.7819,-37.447,4.3,0.1075,29.6162,13.0020824,79.98767151,61.9407,3.8609,105336.0,3831.0,70.0,2.0,102.5,49.5,49.5,101.9,3.18,-0.07,11.0,-1.0,0.0,-73.0,0.0,-2.2,-0.01,0.0,12.3,0.0,6780.1914,6834.6558,,3106.4118999999996,Turning
335.5,68.5404,14.0,-1.2629,0.0423,-0.0071,80.0496,-37.3327,-37.4561,4.3,0.1,29.2198,13.00208404,79.9876802,61.9616,3.8608,105336.0,3831.0,70.0,2.0,102.5,49.5,49.5,101.9,3.18,-0.07,11.0,-1.0,0.0,-75.5735,0.0,-1.5713,0.0047,0.0,12.3,0.0,6781.1426,6835.6279,,3107.3631,Turning
335.55,68.5455,14.0,-1.2578,-0.0024,-0.0192,78.4985,-37.1576,-37.4593,4.3,0.1,29.3597,13.00208581,79.98768876,61.9826,3.8607,105336.0,3823.0,70.0,2.0,102.0333,49.6429,49.6429,101.7095,3.18,-0.1033,9.6111,-1.0,0.0,-80.0,0.0,-0.49,0.03,0.0,12.3,0.0,6782.0942,6836.6001,,3108.3146999999994,Turning
335.6,68.1924,14.0,-1.2426,-0.0528,0.0115,76.1789,-36.7288,-37.4304,4.3,0.11,29.5494,13.00208798,79.98769726,62.0036,3.8606,105336.0,3801.1978,70.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.1867,6.1389,-1.0,0.0,-80.0,0.0,-0.49,0.03,0.0,12.3,0.0,6783.0435,6837.5723,,3109.2639999999997,Turning
335.65,67.7691,14.0,-1.2648,-0.1216,0.0472,74.2074,-37.4659,-37.4133,4.3,0.12,28.7883,13.0020905,79.98770549,62.0246,3.8606,105336.0,3771.5276,70.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.1839,5.3924,-1.0,0.0,-76.9315,0.0,-1.3097,-0.119,0.0,12.3,0.0,6783.9868,6838.5444,,3110.2072999999996,Turning
335.7,67.6189,14.0,-1.3405,-0.1756,0.0582,72.4739,-39.8568,-37.4075,4.3,0.115,27.0014,13.00209313,79.98771366,62.0456,3.8605,105336.0,3765.0,70.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.1931,5.2184,-1.0,0.0,-73.1,0.0,-2.255,-0.274,0.0,12.3,0.0,6784.9268,6839.5166,,3111.1473,Turning
335.75,67.8081,13.0,-1.369,-0.2302,0.0596,70.5187,-40.9149,-37.4018,4.3,0.125,26.3767,13.00209611,79.98772188,62.0666,3.8604,105336.0,3732.9453,70.1644,2.0,101.8,49.8,49.8,101.5,3.18,-0.2276,5.7931,-1.0,0.0,-73.6556,0.0,-1.6717,-0.074,0.0,12.3,0.0,6785.8667,6840.4951,,3112.0871999999995,Turning
335.8,67.3484,13.0,-1.3817,-0.2374,0.0496,68.3456,-41.5657,-37.3926,4.3,0.13,25.7877,13.0020994,79.98772981,62.0875,3.8604,105336.0,3599.3835,70.8493,2.0,101.8,49.8,49.8,101.5,3.18,-0.24,6.0,-1.0,0.0,-74.0,0.0,-1.31,0.05,0.0,12.3,0.0,6786.8052,6841.4731,,3113.0256999999997,Turning
335.85,66.6397,13.0,-1.3358,-0.1766,0.0714,66.3392,-40.4482,-37.3783,4.3,0.13,26.2213,13.0021029,79.9877376,62.1085,3.8603,105336.0,3634.6287,71.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.2232,6.2105,-1.0,0.0,-73.7273,0.0,-1.3664,0.0445,0.0,12.3,0.0,6787.7339,6842.458,,3113.9544,Turning
335.9,66.1291,14.0,-1.316,-0.1123,0.0801,64.3755,-40.048,-37.3638,4.3,0.125,26.2804,13.00210663,79.98774515,62.1295,3.8602,105336.0,3686.0,71.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.1705,6.8684,-1.0,0.0,-71.7792,0.0,-1.769,0.0056,0.0,12.3,0.0,6788.6543,6843.4434,,3114.8748,Turning
335.95,65.7647,14.0,-1.3047,-0.0704,0.0979,62.2542,-39.8373,-37.3627,4.3,0.12,26.2738,13.00211066,79.98775259,62.1505,3.8601,105336.0,3686.0,71.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.16,7.0,-1.0,0.0,-71.0,0.0,-1.93,-0.01,0.0,12.3,0.0,6789.5703,6844.4297,,3115.7908,Turning
336.0,65.6037,13.0,-1.2266,-0.0205,0.0853,59.9781,-37.5391,-37.3575,4.3,0.13,27.8141,13.00211492,79.98775984,62.1715,3.8601,105336.0,3686.0,71.0,2.0,101.8,49.8,49.8,101.5,3.18,-0.1697,10.5484,-1.0,0.0,-70.3333,0.0,-1.71,0.0167,0.0,12.3,0.0,6790.4819,6845.4155,,3116.7023999999997,Turning
336.05,65.7486,13.0,-1.1542,0.0361,0.1255,58.1383,-35.3491,-37.3278,4.3,0.13,29.6025,13.0021194,79.98776694,62.1925,3.86,105336.0,3708.1538,70.5385,2.0,101.7539,49.8308,49.8308,101.6538,3.18,-0.19,18.0,-1.0,0.0,-67.0,0.0,-0.61,0.15,0.0,12.3,0.0,6791.395,6846.3931,,3117.6155000000003,Turning
