Time,GPS_Lat,GPS_Long,CarSpeed,pBrakeF,pBrakeR,tWater,tOil,mFuelConsLap,Logger_Lap,aSteering,RPM,Gear,GPS_Speed,VBatt,rPedal,tAir,WSpeed_FL,WSpeed_FR,DistanceLap,DistanceFull,BrakeBalance,pOil,PBX_LP_Fuel_Current,
72.420,13.0032509,79.9846807,122.7,0.2,0.0,102.9,117.0,0.778,7,-22.5,4525,4,119.0,14.45,61.7,46.6,120.2,122.7,2723,1928255,105.8,3.67,12,
72.425,13.0032509,79.9846807,122.8,0.2,0.0,102.9,117.0,0.778,7,-22.5,4514,4,119.0,14.45,61.7,46.6,120.2,122.8,2723,1928255,105.8,3.67,12,
72.430,13.0032509,79.9846807,122.9,0.2,0.0,102.9,117.0,0.778,7,-22.4,4498,4,119.0,14.46,61.3,46.6,120.2,122.9,2723,1928255,105.8,3.67,12,
72.435,13.0032509,79.9846807,122.9,0.2,0.0,102.9,117.0,0.778,7,-22.4,4492,4,119.0,14.46,61.3,46.6,120.2,122.9,2723,1928255,105.8,3.67,12,
72.440,13.0032429,79.9846902,123.0,0.0,0.0,102.7,116.7,0.779,7,-22.4,4492,4,120.0,14.46,61.3,46.6,120.2,123.0,2724,1928255,-1.0,3.67,12,
72.445,13.0032429,79.9846902,123.0,0.0,0.0,102.7,116.7,0.779,7,-22.4,4508,4,120.0,14.46,61.3,46.6,120.2,123.0,2724,1928255,-1.0,3.67,12,
72.450,13.0032429,79.9846902,123.0,0.0,0.0,102.7,116.7,0.779,7,-20.3,4529,4,120.0,14.46,60.4,46.6,120.2,123.0,2724,1928255,-1.0,3.66,12,
72.455,13.0032429,79.9846902,123.1,0.0,0.0,102.7,116.7,0.779,7,-20.3,4552,4,120.0,14.46,60.4,46.6,120.2,123.1,2724,1928255,-1.0,3.66,12,
72.460,13.0032429,79.9846902,123.2,0.0,0.0,102.7,116.7,0.779,7,-20.3,4586,4,120.0,14.46,60.4,46.6,120.2,123.2,2724,1928255,-1.0,3.66,12,
72.465,13.0032429,79.9846902,123.2,0.0,0.0,102.7,116.7,0.779,7,-20.3,4617,4,120.0,14.46,60.4,46.6,120.3,123.2,2724,1928255,-1.0,3.66,12,
72.470,13.0032429,79.9846902,123.3,0.0,0.0,102.7,116.7,0.779,7,-15.5,4647,4,120.0,14.45,60.4,46.6,120.3,123.3,2724,1928255,-1.0,3.66,12,
72.475,13.0032429,79.9846902,123.3,0.0,0.0,102.7,116.7,0.779,7,-15.5,4672,4,120.0,14.45,60.4,46.6,120.3,123.3,2724,1928255,-1.0,3.66,12,
72.480,13.0032353,79.9846998,123.4,0.0,0.0,102.7,116.7,0.779,7,-15.5,4680,4,120.0,14.45,60.4,46.6,120.4,123.4,2724,1928255,-1.0,3.66,12,
72.485,13.0032353,79.9846998,123.4,0.0,0.0,102.7,116.7,0.779,7,-15.5,4684,4,120.0,14.45,60.4,46.6,120.4,123.4,2724,1928255,-1.0,3.66,12,
72.490,13.0032353,79.9846998,123.5,0.0,-0.1,102.6,116.8,0.780,7,-11.7,4686,4,120.0,14.45,63.6,46.6,120.4,123.5,2726,1928255,-1.0,3.68,12,
72.495,13.0032353,79.9846998,123.5,0.0,-0.1,102.6,116.8,0.780,7,-11.7,4688,4,120.0,14.45,63.6,46.6,120.4,123.5,2726,1928255,-1.0,3.68,12,
72.500,13.0032353,79.9846998,123.5,0.0,-0.1,102.6,116.8,0.780,7,-11.7,4690,4,120.0,14.45,63.6,46.6,120.5,123.5,2726,1928255,-1.0,3.68,12,
72.505,13.0032353,79.9846998,123.6,0.0,-0.1,102.6,116.8,0.780,7,-11.7,4691,4,120.0,14.45,63.6,46.6,120.5,123.6,2726,1928255,-1.0,3.68,12,
72.510,13.0032353,79.9846998,123.6,0.0,-0.1,102.6,116.8,0.780,7,-9.2,4694,4,120.0,14.44,67.9,46.5,120.5,123.6,2726,1928255,-1.0,3.69,12,
72.515,13.0032353,79.9846998,123.6,0.0,-0.1,102.6,116.8,0.780,7,-9.2,4699,4,120.0,14.44,67.9,46.5,120.6,123.6,2726,1928255,-1.0,3.69,12,
72.520,13.0032278,79.9847098,123.7,0.0,-0.1,102.6,116.8,0.780,7,-9.2,4706,4,121.0,14.44,67.9,46.5,120.6,123.7,2726,1928255,-1.0,3.69,12,
72.525,13.0032278,79.9847098,123.7,0.0,-0.1,102.6,116.8,0.780,7,-9.2,4712,4,121.0,14.44,67.9,46.5,120.7,123.7,2726,1928255,-1.0,3.69,12,
72.530,13.0032278,79.9847098,123.7,0.0,-0.1,102.6,116.8,0.780,7,-8.3,4708,4,121.0,14.44,68.5,46.5,120.7,123.7,2726,1928255,-1.0,3.70,12,
72.535,13.0032278,79.9847098,123.8,0.0,-0.1,102.6,116.8,0.780,7,-8.3,4700,4,121.0,14.44,68.5,46.5,120.7,123.8,2726,1928255,-1.0,3.70,12,
72.540,13.0032278,79.9847098,123.9,0.1,-0.1,102.3,117.0,0.780,7,-8.3,4687,4,121.0,14.44,68.5,46.5,120.8,123.9,2728,1928255,-1.0,3.70,12,
72.545,13.0032278,79.9847098,123.9,0.1,-0.1,102.3,117.0,0.780,7,-8.3,4674,4,121.0,14.44,68.5,46.5,120.9,123.9,2728,1928255,-1.0,3.70,12,
72.550,13.0032278,79.9847098,123.9,0.1,-0.1,102.3,117.0,0.780,7,-8.3,4658,4,121.0,14.46,68.3,46.5,120.9,123.9,2728,1928255,-1.0,3.69,12,
72.555,13.0032278,79.9847098,124.0,0.1,-0.1,102.3,117.0,0.780,7,-8.3,4649,4,121.0,14.46,68.3,46.5,120.9,124.0,2728,1928255,-1.0,3.69,12,
72.560,13.0032202,79.9847196,124.0,0.1,-0.1,102.3,117.0,0.780,7,-8.3,4640,4,121.0,14.46,68.3,46.5,121.0,124.0,2728,1928255,-1.0,3.69,12,
72.565,13.0032202,79.9847196,124.1,0.1,-0.1,102.3,117.0,0.780,7,-8.3,4634,4,121.0,14.46,68.3,46.5,121.0,124.1,2728,1928255,-1.0,3.69,12,
72.570,13.0032202,79.9847196,124.1,0.1,-0.1,102.3,117.0,0.780,7,-8.4,4634,4,121.0,14.47,67.5,46.5,121.1,124.1,2728,1928255,-1.0,3.67,12,
72.575,13.0032202,79.9847196,124.2,0.1,-0.1,102.3,117.0,0.780,7,-8.4,4641,4,121.0,14.47,67.5,46.5,121.2,124.2,2728,1928255,-1.0,3.67,12,
72.580,13.0032202,79.9847196,124.2,0.1,-0.1,102.3,117.0,0.780,7,-8.4,4645,4,121.0,14.47,67.5,46.5,121.2,124.2,2728,1928255,-1.0,3.67,12,
72.585,13.0032202,79.9847196,124.3,0.1,-0.1,102.3,117.0,0.780,7,-8.4,4653,4,121.0,14.47,67.5,46.5,121.3,124.3,2728,1928255,-1.0,3.67,12,
72.590,13.0032202,79.9847196,124.4,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4665,4,121.0,14.46,66.2,46.5,121.3,124.4,2729,1928261,-1.0,3.67,12,
72.595,13.0032202,79.9847196,124.4,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4671,4,121.0,14.46,66.2,46.5,121.5,124.4,2729,1928261,-1.0,3.67,12,
72.600,13.0032127,79.9847297,124.5,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4681,4,122.0,14.46,66.2,46.5,121.5,124.5,2729,1928261,-1.0,3.67,12,
72.605,13.0032127,79.9847297,124.6,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4691,4,122.0,14.46,66.2,46.5,121.6,124.6,2729,1928261,-1.0,3.67,12,
72.610,13.0032127,79.9847297,124.6,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4694,4,122.0,14.46,66.4,46.5,121.6,124.6,2729,1928261,-1.0,3.68,12,
72.615,13.0032127,79.9847297,124.7,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4699,4,122.0,14.46,66.4,46.5,121.7,124.7,2729,1928261,-1.0,3.68,12,
72.620,13.0032127,79.9847297,124.7,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4704,4,122.0,14.46,66.4,46.5,121.8,124.7,2729,1928261,-1.0,3.68,12,
72.625,13.0032127,79.9847297,124.8,0.1,-0.2,102.7,117.8,0.781,7,-8.0,4711,4,122.0,14.46,66.4,46.5,121.8,124.8,2729,1928261,-1.0,3.68,12,
72.630,13.0032127,79.9847297,124.8,0.1,-0.2,102.7,117.8,0.781,7,-6.5,4718,4,122.0,14.46,67.6,46.5,121.9,124.8,2729,1928261,-1.0,3.69,12,
72.635,13.0032127,79.9847297,124.8,0.1,-0.2,102.7,117.8,0.781,7,-6.5,4721,4,122.0,14.46,67.6,46.5,121.9,124.8,2729,1928261,-1.0,3.69,12,
72.640,13.0032054,79.9847400,124.8,0.0,-0.3,102.5,118.2,0.782,7,-6.5,4728,4,122.0,14.46,67.6,46.5,121.9,124.8,2731,1928261,-1.0,3.69,12,
72.645,13.0032054,79.9847400,124.9,0.0,-0.3,102.5,118.2,0.782,7,-6.5,4727,4,122.0,14.46,67.6,46.5,122.0,124.9,2731,1928261,-1.0,3.69,12,
72.650,13.0032054,79.9847400,124.9,0.0,-0.3,102.5,118.2,0.782,7,-7.0,4730,4,122.0,14.48,70.1,46.5,122.0,124.9,2731,1928261,-1.0,3.70,12,
72.655,13.0032054,79.9847400,124.9,0.0,-0.3,102.5,118.2,0.782,7,-7.0,4728,4,122.0,14.48,70.1,46.5,122.0,124.9,2731,1928261,-1.0,3.70,12,
72.660,13.0032054,79.9847400,124.9,0.0,-0.3,102.5,118.2,0.782,7,-7.0,4716,4,122.0,14.48,70.1,46.5,122.0,124.9,2731,1928261,-1.0,3.70,12,
72.665,13.0032054,79.9847400,125.0,0.0,-0.3,102.5,118.2,0.782,7,-7.0,4703,4,122.0,14.48,70.1,46.5,122.0,125.0,2731,1928261,-1.0,3.70,12,
72.670,13.0032054,79.9847400,125.0,0.0,-0.3,102.5,118.2,0.782,7,-6.0,4687,4,122.0,14.49,70.3,46.5,122.0,125.0,2731,1928261,-1.0,3.69,12,
72.675,13.0032054,79.9847400,125.0,0.0,-0.3,102.5,118.2,0.782,7,-6.0,4677,4,122.0,14.49,70.3,46.5,122.0,125.0,2731,1928261,-1.0,3.69,12,
72.680,13.0031982,79.9847503,124.9,0.0,-0.3,102.5,118.2,0.782,7,-6.0,4666,4,122.0,14.49,70.3,46.5,122.0,124.9,2731,1928261,-1.0,3.69,12,
72.685,13.0031982,79.9847503,124.9,0.0,-0.3,102.5,118.2,0.782,7,-6.0,4654,4,122.0,14.49,70.3,46.5,122.0,124.9,2731,1928261,-1.0,3.69,12,
72.690,13.0031982,79.9847503,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4645,4,122.0,14.48,70.1,46.5,122.0,125.0,2733,1928261,-1.0,3.68,12,
72.695,13.0031982,79.9847503,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4644,4,122.0,14.48,70.1,46.5,122.0,125.0,2733,1928261,-1.0,3.68,12,
72.700,13.0031982,79.9847503,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4654,4,122.0,14.48,70.1,46.5,122.0,125.0,2733,1928261,-1.0,3.68,12,
72.705,13.0031982,79.9847503,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4675,4,122.0,14.48,70.1,46.5,122.0,125.0,2733,1928261,-1.0,3.68,12,
72.710,13.0031982,79.9847503,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4703,4,122.0,14.47,70.1,46.4,122.0,125.0,2733,1928261,-1.0,3.67,12,
72.715,13.0031982,79.9847503,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4734,4,122.0,14.47,70.1,46.4,122.1,125.0,2733,1928261,-1.0,3.67,12,
72.720,13.0031912,79.9847607,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4774,4,123.0,14.47,70.1,46.4,122.1,125.0,2733,1928261,-1.0,3.67,12,
72.725,13.0031912,79.9847607,125.0,-0.1,0.0,102.8,117.4,0.782,7,-6.5,4811,4,123.0,14.47,70.1,46.4,122.1,125.0,2733,1928261,-1.0,3.67,12,
72.730,13.0031912,79.9847607,125.0,-0.1,0.0,102.8,117.4,0.782,7,-5.2,4848,4,123.0,14.48,70.3,46.4,122.1,125.0,2733,1928261,-1.0,3.68,12,
72.735,13.0031912,79.9847607,125.0,-0.1,0.0,102.8,117.4,0.782,7,-5.2,4880,4,123.0,14.48,70.3,46.4,122.1,125.0,2733,1928261,-1.0,3.68,12,
72.740,13.0031912,79.9847607,125.1,-0.1,-0.1,102.4,117.7,0.783,7,-5.2,4906,4,123.0,14.48,70.3,46.4,122.1,125.1,2735,1928261,-1.0,3.68,12,
72.745,13.0031912,79.9847607,125.1,-0.1,-0.1,102.4,117.7,0.783,7,-5.2,4925,4,123.0,14.48,70.3,46.4,122.2,125.1,2735,1928261,-1.0,3.68,12,
72.750,13.0031912,79.9847607,125.1,-0.1,-0.1,102.4,117.7,0.783,7,-0.8,4950,4,123.0,14.47,71.3,46.4,122.2,125.1,2735,1928261,-1.0,3.70,12,
72.755,13.0031912,79.9847607,125.1,-0.1,-0.1,102.4,117.7,0.783,7,-0.8,4977,4,123.0,14.47,71.3,46.4,122.2,125.1,2735,1928261,-1.0,3.70,12,
72.760,13.0031844,79.9847712,125.1,-0.1,-0.1,102.4,117.7,0.783,7,-0.8,4997,4,123.0,14.47,71.3,46.4,122.3,125.1,2735,1928261,-1.0,3.70,12,
72.765,13.0031844,79.9847712,125.1,-0.1,-0.1,102.4,117.7,0.783,7,-0.8,5015,4,123.0,14.47,71.3,46.4,122.4,125.1,2735,1928261,-1.0,3.70,12,
72.770,13.0031844,79.9847712,125.2,-0.1,-0.1,102.4,117.7,0.783,7,3.5,5036,4,123.0,14.48,73.1,46.4,122.4,125.2,2735,1928261,-1.0,3.71,12,
72.775,13.0031844,79.9847712,125.2,-0.1,-0.1,102.4,117.7,0.783,7,3.5,5054,4,123.0,14.48,73.1,46.4,122.4,125.2,2735,1928261,-1.0,3.71,12,
72.780,13.0031844,79.9847712,125.3,-0.1,-0.1,102.4,117.7,0.783,7,3.5,5064,4,123.0,14.48,73.1,46.4,122.5,125.3,2735,1928261,-1.0,3.71,12,
72.785,13.0031844,79.9847712,125.3,-0.1,-0.1,102.4,117.7,0.783,7,3.5,5059,4,123.0,14.48,73.1,46.4,122.6,125.3,2735,1928261,-1.0,3.71,12,
72.790,13.0031844,79.9847712,125.3,-0.2,-0.1,102.5,116.9,0.784,7,8.1,5060,4,123.0,14.48,73.2,46.4,122.6,125.3,2736,1928268,-1.0,3.72,12,
72.795,13.0031844,79.9847712,125.4,-0.2,-0.1,102.5,116.9,0.784,7,8.1,5051,4,123.0,14.48,73.2,46.4,122.7,125.4,2736,1928268,-1.0,3.72,12,
72.800,13.0031776,79.9847820,125.4,-0.2,-0.1,102.5,116.9,0.784,7,8.1,5048,4,123.0,14.48,73.2,46.4,122.7,125.4,2736,1928268,-1.0,3.72,12,
72.805,13.0031776,79.9847820,125.5,-0.2,-0.1,102.5,116.9,0.784,7,8.1,5038,4,123.0,14.48,73.2,46.4,122.8,125.5,2736,1928268,-1.0,3.72,12,
72.810,13.0031776,79.9847820,125.6,-0.2,-0.1,102.5,116.9,0.784,7,12.2,5026,4,123.0,14.47,73.1,46.4,122.8,125.6,2736,1928268,-1.0,3.73,12,
72.815,13.0031776,79.9847820,125.7,-0.2,-0.1,102.5,116.9,0.784,7,12.2,5012,4,123.0,14.47,73.1,46.4,122.9,125.7,2736,1928268,-1.0,3.73,12,
72.820,13.0031776,79.9847820,125.8,-0.2,-0.1,102.5,116.9,0.784,7,12.2,5001,4,123.0,14.47,73.1,46.4,122.9,125.8,2736,1928268,-1.0,3.73,12,
72.825,13.0031776,79.9847820,125.8,-0.2,-0.1,102.5,116.9,0.784,7,12.2,4985,4,123.0,14.47,73.1,46.4,123.0,125.8,2736,1928268,-1.0,3.73,12,
72.830,13.0031776,79.9847820,125.9,-0.2,-0.1,102.5,116.9,0.784,7,15.7,4965,4,123.0,14.48,73.1,46.4,123.1,125.9,2736,1928268,-1.0,3.75,12,
72.835,13.0031776,79.9847820,126.0,-0.2,-0.1,102.5,116.9,0.784,7,15.7,4948,4,123.0,14.48,73.1,46.4,123.1,126.0,2736,1928268,-1.0,3.75,12,
72.840,13.0031709,79.9847928,126.1,-0.1,-0.1,102.9,117.6,0.784,7,15.7,4933,4,124.0,14.48,73.1,46.4,123.2,126.1,2738,1928268,-1.0,3.75,12,
72.845,13.0031709,79.9847928,126.1,-0.1,-0.1,102.9,117.6,0.784,7,15.7,4927,4,124.0,14.48,73.1,46.4,123.2,126.1,2738,1928268,-1.0,3.75,12,
72.850,13.0031709,79.9847928,126.2,-0.1,-0.1,102.9,117.6,0.784,7,18.3,4920,4,124.0,14.49,73.0,46.4,123.3,126.2,2738,1928268,-1.0,3.74,12,
72.855,13.0031709,79.9847928,126.3,-0.1,-0.1,102.9,117.6,0.784,7,18.3,4908,4,124.0,14.49,73.0,46.4,123.4,126.3,2738,1928268,-1.0,3.74,12,
72.860,13.0031709,79.9847928,126.4,-0.1,-0.1,102.9,117.6,0.784,7,18.3,4898,4,124.0,14.49,73.0,46.4,123.5,126.4,2738,1928268,-1.0,3.74,12,
72.865,13.0031709,79.9847928,126.4,-0.1,-0.1,102.9,117.6,0.784,7,18.3,4888,4,124.0,14.49,73.0,46.4,123.6,126.4,2738,1928268,-1.0,3.74,12,
72.870,13.0031709,79.9847928,126.5,-0.1,-0.1,102.9,117.6,0.784,7,21.8,4881,4,124.0,14.47,73.1,46.4,123.6,126.5,2738,1928268,-1.0,3.74,12,
72.875,13.0031709,79.9847928,126.6,-0.1,-0.1,102.9,117.6,0.784,7,21.8,4871,4,124.0,14.47,73.1,46.4,123.8,126.6,2738,1928268,-1.0,3.74,12,
72.880,13.0031644,79.9848037,126.6,-0.1,-0.1,102.9,117.6,0.784,7,21.8,4849,4,124.0,14.47,73.1,46.4,123.9,126.6,2738,1928268,-1.0,3.74,12,
72.885,13.0031644,79.9848037,126.7,-0.1,-0.1,102.9,117.6,0.784,7,21.8,4841,4,124.0,14.47,73.1,46.4,124.0,126.7,2738,1928268,-1.0,3.74,12,
72.890,13.0031644,79.9848037,126.8,-0.1,-0.1,102.8,118.3,0.785,7,24.4,4831,4,124.0,14.46,73.8,46.4,124.1,126.8,2740,1928268,-1.0,3.74,12,
72.895,13.0031644,79.9848037,126.8,-0.1,-0.1,102.8,118.3,0.785,7,24.4,4829,4,124.0,14.46,73.8,46.4,124.2,126.8,2740,1928268,-1.0,3.74,12,
72.900,13.0031644,79.9848037,126.9,-0.1,-0.1,102.8,118.3,0.785,7,24.4,4832,4,124.0,14.46,73.8,46.4,124.3,126.9,2740,1928268,-1.0,3.74,12,
72.905,13.0031644,79.9848037,126.9,-0.1,-0.1,102.8,118.3,0.785,7,24.4,4828,4,124.0,14.46,73.8,46.4,124.3,126.9,2740,1928268,-1.0,3.74,12,
72.910,13.0031644,79.9848037,127.0,-0.1,-0.1,102.8,118.3,0.785,7,27.1,4833,4,124.0,14.46,77.5,46.4,124.4,127.0,2740,1928268,-1.0,3.73,12,
72.915,13.0031644,79.9848037,127.0,-0.1,-0.1,102.8,118.3,0.785,7,27.1,4839,4,124.0,14.46,77.5,46.4,124.5,127.0,2740,1928268,-1.0,3.73,12,
72.920,13.0031579,79.9848146,127.1,-0.1,-0.1,102.8,118.3,0.785,7,27.1,4845,4,124.0,14.46,77.5,46.4,124.6,127.1,2740,1928268,-1.0,3.73,12,
72.925,13.0031579,79.9848146,127.1,-0.1,-0.1,102.8,118.3,0.785,7,27.1,4851,4,124.0,14.46,77.5,46.4,124.6,127.1,2740,1928268,-1.0,3.73,12,
72.930,13.0031579,79.9848146,127.2,-0.1,-0.1,102.8,118.3,0.785,7,27.6,4843,4,124.0,14.48,82.3,46.4,124.7,127.2,2740,1928268,-1.0,3.73,12,
72.935,13.0031579,79.9848146,127.2,-0.1,-0.1,102.8,118.3,0.785,7,27.6,4846,4,124.0,14.48,82.3,46.4,124.8,127.2,2740,1928268,-1.0,3.73,12,
72.940,13.0031579,79.9848146,127.2,0.0,-0.2,102.9,118.4,0.786,7,27.6,4846,4,124.0,14.48,82.3,46.4,124.9,127.2,2742,1928268,-1.0,3.73,12,
72.945,13.0031579,79.9848146,127.2,0.0,-0.2,102.9,118.4,0.786,7,27.6,4848,4,124.0,14.48,82.3,46.4,125.0,127.2,2742,1928268,-1.0,3.73,12,
72.950,13.0031579,79.9848146,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.2,4849,4,124.0,14.48,85.0,46.4,125.1,127.3,2742,1928268,-1.0,3.75,12,
72.955,13.0031579,79.9848146,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.2,4842,4,124.0,14.48,85.0,46.4,125.3,127.3,2742,1928268,-1.0,3.75,12,
72.960,13.0031515,79.9848256,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.2,4839,4,124.0,14.48,85.0,46.4,125.3,127.3,2742,1928268,-1.0,3.75,12,
72.965,13.0031515,79.9848256,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.2,4837,4,124.0,14.48,85.0,46.4,125.4,127.3,2742,1928268,-1.0,3.75,12,
72.970,13.0031515,79.9848256,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.3,4838,4,124.0,14.47,85.8,46.4,125.5,127.3,2742,1928268,-1.0,3.74,12,
72.975,13.0031515,79.9848256,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.3,4840,4,124.0,14.47,85.8,46.4,125.7,127.3,2742,1928268,-1.0,3.74,12,
72.980,13.0031515,79.9848256,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.3,4835,4,124.0,14.47,85.8,46.4,125.8,127.3,2742,1928268,-1.0,3.74,12,
72.985,13.0031515,79.9848256,127.3,0.0,-0.2,102.9,118.4,0.786,7,27.3,4838,4,124.0,14.47,85.8,46.4,125.9,127.3,2742,1928268,-1.0,3.74,12,
72.990,13.0031515,79.9848256,127.3,0.0,-0.2,102.8,118.3,0.787,7,23.6,4843,4,124.0,14.47,86.4,46.4,126.0,127.3,2743,1928275,-1.0,3.74,12,
72.995,13.0031515,79.9848256,127.4,0.0,-0.2,102.8,118.3,0.787,7,23.6,4851,4,124.0,14.47,86.4,46.4,126.2,127.4,2743,1928275,-1.0,3.74,12,
73.000,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,23.6,4864,4,124.0,14.47,86.4,46.4,126.3,127.4,2743,1928275,-1.0,3.74,12,
73.005,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,23.6,4873,4,124.0,14.47,86.4,46.4,126.3,127.4,2743,1928275,-1.0,3.74,12,
73.010,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,18.8,4893,4,124.0,14.47,88.3,46.4,126.4,127.4,2743,1928275,-1.0,3.76,12,
73.015,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,18.8,4909,4,124.0,14.47,88.3,46.4,126.5,127.4,2743,1928275,-1.0,3.76,12,
73.020,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,18.8,4919,4,124.0,14.47,88.3,46.4,126.6,127.4,2743,1928275,-1.0,3.76,12,
73.025,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,18.8,4927,4,124.0,14.47,88.3,46.4,126.6,127.4,2743,1928275,-1.0,3.76,12,
73.030,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,13.3,4929,4,124.0,14.45,92.3,46.4,126.6,127.4,2743,1928275,-1.0,3.76,12,
73.035,13.0031454,79.9848367,127.4,0.0,-0.2,102.8,118.3,0.787,7,13.3,4940,4,124.0,14.45,92.3,46.4,126.7,127.4,2743,1928275,-1.0,3.76,12,
73.040,13.0031392,79.9848482,127.4,-0.1,-0.2,103.1,118.6,0.787,7,13.3,4944,4,125.0,14.45,92.3,46.4,126.8,127.4,2745,1928275,-1.0,3.76,12,
73.045,13.0031392,79.9848482,127.5,-0.1,-0.2,103.1,118.6,0.787,7,13.3,4955,4,125.0,14.45,92.3,46.4,126.8,127.5,2745,1928275,-1.0,3.76,12,
73.050,13.0031392,79.9848482,127.4,-0.1,-0.2,103.1,118.6,0.787,7,6.2,4961,4,125.0,14.47,95.9,46.4,126.9,127.4,2745,1928275,-1.0,3.76,12,
73.055,13.0031392,79.9848482,127.5,-0.1,-0.2,103.1,118.6,0.787,7,6.2,4963,4,125.0,14.47,95.9,46.4,126.9,127.5,2745,1928275,-1.0,3.76,12,
73.060,13.0031392,79.9848482,127.5,-0.1,-0.2,103.1,118.6,0.787,7,6.2,4963,4,125.0,14.47,95.9,46.4,126.9,127.5,2745,1928275,-1.0,3.76,12,
73.065,13.0031392,79.9848482,127.5,-0.1,-0.2,103.1,118.6,0.787,7,6.2,4965,4,125.0,14.47,95.9,46.4,127.0,127.5,2745,1928275,-1.0,3.76,12,
73.070,13.0031392,79.9848482,127.5,-0.1,-0.2,103.1,118.6,0.787,7,0.1,4965,4,125.0,14.48,98.4,46.4,127.0,127.5,2745,1928275,-1.0,3.77,12,
73.075,13.0031392,79.9848482,127.5,-0.1,-0.2,103.1,118.6,0.787,7,0.1,4962,4,125.0,14.48,98.4,46.4,127.1,127.5,2745,1928275,-1.0,3.77,12,
73.080,13.0031332,79.9848595,127.5,-0.1,-0.2,103.1,118.6,0.787,7,0.1,4958,4,126.0,14.48,98.4,46.4,127.1,127.5,2745,1928275,-1.0,3.77,12,
73.085,13.0031332,79.9848595,127.6,-0.1,-0.2,103.1,118.6,0.787,7,0.1,4956,4,126.0,14.48,98.4,46.4,127.2,127.6,2745,1928275,-1.0,3.77,12,
73.090,13.0031332,79.9848595,127.6,-0.1,-0.2,103.0,118.9,0.788,7,-6.3,4962,4,126.0,14.48,99.4,46.5,127.2,127.6,2747,1928275,-1.0,3.76,12,
73.095,13.0031332,79.9848595,127.6,-0.1,-0.2,103.0,118.9,0.788,7,-6.3,4963,4,126.0,14.48,99.4,46.5,127.2,127.6,2747,1928275,-1.0,3.76,12,
73.100,13.0031332,79.9848595,127.7,-0.1,-0.2,103.0,118.9,0.788,7,-6.3,4965,4,126.0,14.48,99.4,46.5,127.3,127.7,2747,1928275,-1.0,3.76,12,
73.105,13.0031332,79.9848595,127.7,-0.1,-0.2,103.0,118.9,0.788,7,-6.3,4964,4,126.0,14.48,99.4,46.5,127.3,127.7,2747,1928275,-1.0,3.76,12,
73.110,13.0031332,79.9848595,127.8,-0.1,-0.2,103.0,118.9,0.788,7,-10.4,4964,4,126.0,14.48,99.3,46.5,127.4,127.8,2747,1928275,-1.0,3.77,12,
73.115,13.0031332,79.9848595,127.8,-0.1,-0.2,103.0,118.9,0.788,7,-10.4,4970,4,126.0,14.48,99.3,46.5,127.4,127.8,2747,1928275,-1.0,3.77,12,
73.120,13.0031269,79.9848710,127.9,-0.1,-0.2,103.0,118.9,0.788,7,-10.4,4974,4,127.0,14.48,99.3,46.5,127.4,127.9,2747,1928275,-1.0,3.77,12,
73.125,13.0031269,79.9848710,128.0,-0.1,-0.2,103.0,118.9,0.788,7,-10.4,4975,4,127.0,14.48,99.3,46.5,127.4,128.0,2747,1928275,-1.0,3.77,12,
73.130,13.0031269,79.9848710,128.0,-0.1,-0.2,103.0,118.9,0.788,7,-12.9,4976,4,127.0,14.48,99.3,46.5,127.5,128.0,2747,1928275,-1.0,3.77,12,
73.135,13.0031269,79.9848710,128.1,-0.1,-0.2,103.0,118.9,0.788,7,-12.9,4981,4,127.0,14.48,99.3,46.5,127.5,128.1,2747,1928275,-1.0,3.77,12,
