Time;GPS_Lat;GPS_Long;CarSpeed;pBrakeF;pBrakeR;tWater;tOil;mFuelConsLap;Logger_Lap;aSteering;RPM;Gear;GPS_Speed;VBatt;rPedal;tAir;WSpeed_FL;WSpeed_FR;DistanceLap;DistanceFull;BrakeBalance;pOil;
0.775;13,0006788;79,9896439;157,9;0,5;0,8;96,9;109,2;0,009;1;3,3;5794;4;155,0;14,44;99,7;43,5;157,7;157,9;24;363503;39,8;4,44;
0.780;13,0006788;79,9896439;158,0;0,5;0,8;97,1;109,4;0,010;1;3,6;5798;4;155,0;14,43;99,8;43,5;157,8;158,0;26;363512;38,2;4,45;
0.785;13,0006788;79,9896439;158,0;0,5;0,8;97,1;109,4;0,010;1;3,6;5797;4;155,0;14,43;99,8;43,5;157,8;158,0;26;363512;38,2;4,45;
0.790;13,0006788;79,9896439;158,1;0,5;0,8;97,1;109,4;0,010;1;3,6;5795;4;155,0;14,43;99,8;43,5;157,9;158,1;26;363512;38,2;4,45;
0.795;13,0006788;79,9896439;158,1;0,5;0,8;97,1;109,4;0,010;1;3,6;5801;4;155,0;14,43;99,8;43,5;157,9;158,1;26;363512;38,2;4,45;
0.800;13,0006660;79,9896344;158,2;0,5;0,8;97,1;109,4;0,010;1;2,7;5800;4;157,0;14,43;99,9;43,5;158,0;158,2;26;363512;38,2;4,45;
0.805;13,0006660;79,9896344;158,2;0,5;0,8;97,1;109,4;0,010;1;2,7;5803;4;157,0;14,43;99,9;43,5;158,0;158,2;26;363512;38,2;4,45;
0.810;13,0006660;79,9896344;158,3;0,5;0,8;97,1;109,4;0,010;1;2,7;5803;4;157,0;14,43;99,9;43,5;158,1;158,3;26;363512;38,2;4,45;
0.815;13,0006660;79,9896344;158,3;0,5;0,8;97,1;109,4;0,010;1;2,7;5806;4;157,0;14,43;99,9;43,5;158,1;158,3;26;363512;38,2;4,45;
0.820;13,0006532;79,9896246;158,4;0,5;0,8;97,1;109,4;0,010;1;3,1;5809;4;157,0;14,45;99,7;43,5;158,2;158,4;26;363512;38,2;4,46;
0.825;13,0006532;79,9896246;158,4;0,5;0,8;97,1;109,4;0,010;1;3,1;5812;4;157,0;14,45;99,7;43,5;158,3;158,4;26;363512;38,2;4,46;
0.830;13,0006532;79,9896246;158,5;0,5;0,7;96,7;108,7;0,011;1;3,1;5817;4;157,0;14,45;99,7;43,5;158,3;158,5;28;363512;40,6;4,46;
0.835;13,0006532;79,9896246;158,5;0,5;0,7;96,7;108,7;0,011;1;3,1;5819;4;157,0;14,45;99,7;43,5;158,3;158,5;28;363512;40,6;4,46;
0.840;13,0006532;79,9896246;158,6;0,5;0,7;96,7;108,7;0,011;1;2,6;5817;4;157,0;14,46;99,7;43,5;158,4;158,6;28;363512;40,6;4,46;
0.845;13,0006532;79,9896246;158,6;0,5;0,7;96,7;108,7;0,011;1;2,6;5822;4;157,0;14,46;99,7;43,5;158,5;158,6;28;363512;40,6;4,46;
0.850;13,0006532;79,9896246;158,7;0,5;0,7;96,7;108,7;0,011;1;2,6;5821;4;157,0;14,46;99,7;43,5;158,5;158,7;28;363512;40,6;4,46;
0.855;13,0006532;79,9896246;158,7;0,5;0,7;96,7;108,7;0,011;1;2,6;5823;4;157,0;14,46;99,7;43,5;158,6;158,7;28;363512;40,6;4,46;
0.860;13,0006406;79,9896149;158,8;0,5;0,7;96,7;108,7;0,011;1;2,8;5822;4;157,0;14,46;99,7;43,5;158,6;158,8;28;363512;40,6;4,46;
0.865;13,0006406;79,9896149;158,9;0,5;0,7;96,7;108,7;0,011;1;2,8;5820;4;157,0;14,46;99,7;43,5;158,7;158,9;28;363512;40,6;4,46;
0.870;13,0006406;79,9896149;158,9;0,5;0,7;96,7;108,7;0,011;1;2,8;5820;4;157,0;14,46;99,7;43,5;158,8;158,9;28;363512;40,6;4,46;
0.875;13,0006406;79,9896149;159,0;0,5;0,7;96,7;108,7;0,011;1;2,8;5822;4;157,0;14,46;99,7;43,5;158,8;159,0;28;363512;40,6;4,46;
0.880;13,0006406;79,9896149;159,0;0,5;0,8;96,8;108,8;0,012;1;3,1;5827;4;157,0;14,45;99,8;43,5;158,9;159,0;30;363512;39,1;4,45;
0.885;13,0006406;79,9896149;159,1;0,5;0,8;96,8;108,8;0,012;1;3,1;5823;4;157,0;14,45;99,8;43,5;159,0;159,1;30;363512;39,1;4,45;
0.890;13,0006406;79,9896149;159,1;0,5;0,8;96,8;108,8;0,012;1;3,1;5825;4;157,0;14,45;99,8;43,5;159,0;159,1;30;363512;39,1;4,45;
0.895;13,0006406;79,9896149;159,2;0,5;0,8;96,8;108,8;0,012;1;3,1;5828;4;157,0;14,45;99,8;43,5;159,1;159,2;30;363512;39,1;4,45;
0.900;13,0006279;79,9896052;159,3;0,5;0,8;96,8;108,8;0,012;1;3,8;5829;4;157,0;14,44;99,6;43,5;159,1;159,3;30;363512;39,1;4,44;
0.905;13,0006279;79,9896052;159,3;0,5;0,8;96,8;108,8;0,012;1;3,8;5833;4;157,0;14,44;99,6;43,5;159,2;159,3;30;363512;39,1;4,44;
0.910;13,0006279;79,9896052;159,4;0,5;0,8;96,8;108,8;0,012;1;3,8;5838;4;157,0;14,44;99,6;43,5;159,3;159,4;30;363512;39,1;4,44;
0.915;13,0006279;79,9896052;159,4;0,5;0,8;96,8;108,8;0,012;1;3,8;5845;4;157,0;14,44;99,6;43,5;159,3;159,4;30;363512;39,1;4,44;
0.920;13,0006279;79,9896052;159,5;0,5;0,8;96,8;108,8;0,012;1;3,9;5849;4;157,0;14,43;99,6;43,6;159,4;159,5;30;363512;39,1;4,44;
0.925;13,0006279;79,9896052;159,5;0,5;0,8;96,8;108,8;0,012;1;3,9;5853;4;157,0;14,43;99,6;43,6;159,4;159,5;30;363512;39,1;4,44;
0.930;13,0006279;79,9896052;159,6;0,4;0,8;97,1;109,1;0,013;1;3,9;5853;4;157,0;14,43;99,6;43,6;159,5;159,6;33;363512;31,5;4,44;
0.935;13,0006279;79,9896052;159,6;0,4;0,8;97,1;109,1;0,013;1;3,9;5855;4;157,0;14,43;99,6;43,6;159,5;159,6;33;363512;31,5;4,44;
0.940;13,0006151;79,9895955;159,7;0,4;0,8;97,1;109,1;0,013;1;4,6;5861;4;158,0;14,43;99,6;43,6;159,6;159,7;33;363512;31,5;4,45;
0.945;13,0006151;79,9895955;159,7;0,4;0,8;97,1;109,1;0,013;1;4,6;5868;4;158,0;14,43;99,6;43,6;159,6;159,7;33;363512;31,5;4,45;
0.950;13,0006151;79,9895955;159,7;0,4;0,8;97,1;109,1;0,013;1;4,6;5869;4;158,0;14,43;99,6;43,6;159,7;159,7;33;363512;31,5;4,45;
0.955;13,0006151;79,9895955;159,8;0,4;0,8;97,1;109,1;0,013;1;4,6;5868;4;158,0;14,43;99,6;43,6;159,7;159,8;33;363512;31,5;4,45;
0.960;13,0006151;79,9895955;159,8;0,4;0,8;97,1;109,1;0,013;1;5,2;5867;4;158,0;14,43;99,9;43,6;159,7;159,8;33;363512;31,5;4,46;
0.965;13,0006151;79,9895955;159,8;0,4;0,8;97,1;109,1;0,013;1;5,2;5864;4;158,0;14,43;99,9;43,6;159,8;159,8;33;363512;31,5;4,46;
0.970;13,0006151;79,9895955;159,9;0,4;0,8;97,1;109,1;0,013;1;5,2;5862;4;158,0;14,43;99,9;43,6;159,8;159,9;33;363512;31,5;4,46;
0.975;13,0006151;79,9895955;159,9;0,4;0,8;97,1;109,1;0,013;1;5,2;5857;4;158,0;14,43;99,9;43,6;159,8;159,9;33;363512;31,5;4,46;
0.980;13,0006021;79,9895856;159,9;0,5;0,7;97,1;108,7;0,014;1;6,1;5858;4;158,0;14,43;99,8;43,6;159,9;159,9;35;363521;40,2;4,45;
0.985;13,0006021;79,9895856;160,0;0,5;0,7;97,1;108,7;0,014;1;6,1;5857;4;158,0;14,43;99,8;43,6;159,9;160,0;35;363521;40,2;4,45;
0.990;13,0006021;79,9895856;160,0;0,5;0,7;97,1;108,7;0,014;1;6,1;5862;4;158,0;14,43;99,8;43,6;159,9;160,0;35;363521;40,2;4,45;
0.995;13,0006021;79,9895856;160,0;0,5;0,7;97,1;108,7;0,014;1;6,1;5863;4;158,0;14,43;99,8;43,6;159,9;160,0;35;363521;40,2;4,45;
1.000;13,0006021;79,9895856;160,1;0,5;0,7;97,1;108,7;0,014;1;6,4;5865;4;158,0;14,44;99,7;43,6;159,9;160,1;35;363521;40,2;4,46;
1.005;13,0006021;79,9895856;160,1;0,5;0,7;97,1;108,7;0,014;1;6,4;5866;4;158,0;14,44;99,7;43,6;160,0;160,1;35;363521;40,2;4,46;
1.010;13,0006021;79,9895856;160,1;0,5;0,7;97,1;108,7;0,014;1;6,4;5876;4;158,0;14,44;99,7;43,6;160,0;160,1;35;363521;40,2;4,46;
1.015;13,0006021;79,9895856;160,2;0,5;0,7;97,1;108,7;0,014;1;6,4;5883;4;158,0;14,44;99,7;43,6;160,1;160,2;35;363521;40,2;4,46;
1.020;13,0005894;79,9895758;160,2;0,5;0,7;97,1;108,7;0,014;1;6,4;5893;4;159,0;14,46;99,8;43,6;160,1;160,2;35;363521;40,2;4,46;
1.025;13,0005894;79,9895758;160,2;0,5;0,7;97,1;108,7;0,014;1;6,4;5896;4;159,0;14,46;99,8;43,6;160,1;160,2;35;363521;40,2;4,46;
1.030;13,0005894;79,9895758;160,3;0,5;0,6;97,1;108,5;0,015;1;6,4;5913;4;159,0;14,46;99,8;43,6;160,2;160,3;37;363521;45,2;4,46;
1.035;13,0005894;79,9895758;160,3;0,5;0,6;97,1;108,5;0,015;1;6,4;5925;4;159,0;14,46;99,8;43,6;160,2;160,3;37;363521;45,2;4,46;
1.040;13,0005894;79,9895758;160,3;0,5;0,6;97,1;108,5;0,015;1;6,2;5934;4;159,0;14,47;99,7;43,6;160,3;160,3;37;363521;45,2;4,47;
1.045;13,0005894;79,9895758;160,4;0,5;0,6;97,1;108,5;0,015;1;6,2;5934;4;159,0;14,47;99,7;43,6;160,3;160,4;37;363521;45,2;4,47;
1.050;13,0005894;79,9895758;160,4;0,5;0,6;97,1;108,5;0,015;1;6,2;5943;4;159,0;14,47;99,7;43,6;160,3;160,4;37;363521;45,2;4,47;
1.055;13,0005894;79,9895758;160,5;0,5;0,6;97,1;108,5;0,015;1;6,2;5940;4;159,0;14,47;99,7;43,6;160,4;160,5;37;363521;45,2;4,47;
1.060;13,0005894;79,9895758;160,5;0,5;0,6;97,1;108,5;0,015;1;5,9;5939;4;159,0;14,48;99,8;43,6;160,5;160,5;37;363521;45,2;4,47;
1.065;13,0005894;79,9895758;160,5;0,5;0,6;97,1;108,5;0,015;1;5,9;5931;4;159,0;14,48;99,8;43,6;160,5;160,5;37;363521;45,2;4,47;
1.070;13,0005894;79,9895758;160,6;0,5;0,6;97,1;108,5;0,015;1;5,9;5935;4;159,0;14,48;99,8;43,6;160,5;160,6;37;363521;45,2;4,47;
1.075;13,0005894;79,9895758;160,6;0,5;0,6;97,1;108,5;0,015;1;5,9;5925;4;159,0;14,48;99,8;43,6;160,6;160,6;37;363521;45,2;4,47;
1.080;13,0005765;79,9895660;160,7;0,7;0,7;96,8;109,0;0,016;1;5,9;5920;4;159,0;14,48;99,7;43,6;160,6;160,7;39;363521;50,3;4,48;
1.085;13,0005765;79,9895660;160,7;0,7;0,7;96,8;109,0;0,016;1;5,9;5918;4;159,0;14,48;99,7;43,6;160,7;160,7;39;363521;50,3;4,48;
1.090;13,0005765;79,9895660;160,8;0,7;0,7;96,8;109,0;0,016;1;5,9;5919;4;159,0;14,48;99,7;43,6;160,8;160,8;39;363521;50,3;4,48;
1.095;13,0005765;79,9895660;160,8;0,7;0,7;96,8;109,0;0,016;1;5,9;5916;4;159,0;14,48;99,7;43,6;160,8;160,8;39;363521;50,3;4,48;
1.100;13,0005636;79,9895561;160,9;0,7;0,7;96,8;109,0;0,016;1;5,3;5914;4;160,0;14,45;99,7;43,6;160,9;160,9;39;363521;50,3;4,48;
1.105;13,0005636;79,9895561;161,0;0,7;0,7;96,8;109,0;0,016;1;5,3;5911;4;160,0;14,45;99,7;43,6;161,0;161,0;39;363521;50,3;4,48;
1.110;13,0005636;79,9895561;161,1;0,7;0,7;96,8;109,0;0,016;1;5,3;5911;4;160,0;14,45;99,7;43,6;161,1;161,0;39;363521;50,3;4,48;
1.115;13,0005636;79,9895561;161,1;0,7;0,7;96,8;109,0;0,016;1;5,3;5909;4;160,0;14,45;99,7;43,6;161,1;161,1;39;363521;50,3;4,48;
1.120;13,0005636;79,9895561;161,2;0,7;0,7;96,8;109,0;0,016;1;5,2;5910;4;160,0;14,43;99,7;43,6;161,2;161,1;39;363521;50,3;4,49;
1.125;13,0005636;79,9895561;161,3;0,7;0,7;96,8;109,0;0,016;1;5,2;5914;4;160,0;14,43;99,7;43,6;161,3;161,2;39;363521;50,3;4,49;
1.130;13,0005636;79,9895561;161,3;0,5;0,8;96,8;109,1;0,017;1;5,2;5915;4;160,0;14,43;99,7;43,6;161,3;161,2;41;363521;40,1;4,49;
1.135;13,0005636;79,9895561;161,4;0,5;0,8;96,8;109,1;0,017;1;5,2;5921;4;160,0;14,43;99,7;43,6;161,4;161,3;41;363521;40,1;4,49;
1.140;13,0005506;79,9895463;161,5;0,5;0,8;96,8;109,1;0,017;1;5,3;5925;4;160,0;14,43;99,7;43,6;161,5;161,3;41;363521;40,1;4,48;
1.145;13,0005506;79,9895463;161,5;0,5;0,8;96,8;109,1;0,017;1;5,3;5928;4;160,0;14,43;99,7;43,6;161,5;161,4;41;363521;40,1;4,48;
1.150;13,0005506;79,9895463;161,6;0,5;0,8;96,8;109,1;0,017;1;5,3;5929;4;160,0;14,43;99,7;43,6;161,6;161,4;41;363521;40,1;4,48;
1.155;13,0005506;79,9895463;161,6;0,5;0,8;96,8;109,1;0,017;1;5,3;5935;4;160,0;14,43;99,7;43,6;161,6;161,5;41;363521;40,1;4,48;
1.160;13,0005506;79,9895463;161,7;0,5;0,8;96,8;109,1;0,017;1;5,1;5933;4;160,0;14,42;99,7;43,6;161,7;161,5;41;363521;40,1;4,48;
1.165;13,0005506;79,9895463;161,7;0,5;0,8;96,8;109,1;0,017;1;5,1;5935;4;160,0;14,42;99,7;43,6;161,7;161,6;41;363521;40,1;4,48;
1.170;13,0005506;79,9895463;161,8;0,5;0,8;96,8;109,1;0,017;1;5,1;5934;4;160,0;14,42;99,7;43,6;161,8;161,6;41;363521;40,1;4,48;
1.175;13,0005506;79,9895463;161,9;0,5;0,8;96,8;109,1;0,017;1;5,1;5927;4;160,0;14,42;99,7;43,6;161,9;161,7;41;363521;40,1;4,48;
1.180;13,0005506;79,9895463;161,9;0,4;0,9;96,9;109,1;0,018;1;5,0;5927;4;160,0;14,42;99,7;43,7;161,9;161,8;44;363530;30,6;4,47;
1.185;13,0005506;79,9895463;162,0;0,4;0,9;96,9;109,1;0,018;1;5,0;5931;4;160,0;14,42;99,7;43,7;162,0;161,8;44;363530;30,6;4,47;
1.190;13,0005506;79,9895463;162,0;0,4;0,9;96,9;109,1;0,018;1;5,0;5934;4;160,0;14,42;99,7;43,7;162,0;161,8;44;363530;30,6;4,47;
1.195;13,0005506;79,9895463;162,1;0,4;0,9;96,9;109,1;0,018;1;5,0;5939;4;160,0;14,42;99,7;43,7;162,1;161,9;44;363530;30,6;4,47;
1.200;13,0005377;79,9895363;162,2;0,4;0,9;96,9;109,1;0,018;1;4,7;5942;4;160,0;14,42;99,7;43,7;162,2;162,0;44;363530;30,6;4,47;
1.205;13,0005377;79,9895363;162,2;0,4;0,9;96,9;109,1;0,018;1;4,7;5941;4;160,0;14,42;99,7;43,7;162,2;162,0;44;363530;30,6;4,47;
1.210;13,0005377;79,9895363;162,3;0,4;0,9;96,9;109,1;0,018;1;4,7;5945;4;160,0;14,42;99,7;43,7;162,3;162,1;44;363530;30,6;4,47;
1.215;13,0005377;79,9895363;162,3;0,4;0,9;96,9;109,1;0,018;1;4,7;5946;4;160,0;14,42;99,7;43,7;162,3;162,2;44;363530;30,6;4,47;
1.220;13,0005246;79,9895263;162,4;0,4;0,9;96,9;109,1;0,018;1;4,1;5947;4;161,0;14,42;99,7;43,7;162,4;162,2;44;363530;30,6;4,46;
1.225;13,0005246;79,9895263;162,4;0,4;0,9;96,9;109,1;0,018;1;4,1;5948;4;161,0;14,42;99,7;43,7;162,4;162,3;44;363530;30,6;4,46;
1.230;13,0005246;79,9895263;162,5;0,5;0,8;96,6;108,8;0,019;1;4,1;5948;4;161,0;14,42;99,7;43,7;162,5;162,4;46;363530;37,4;4,46;
1.235;13,0005246;79,9895263;162,5;0,5;0,8;96,6;108,8;0,019;1;4,1;5953;4;161,0;14,42;99,7;43,7;162,5;162,4;46;363530;37,4;4,46;
1.240;13,0005246;79,9895263;162,6;0,5;0,8;96,6;108,8;0,019;1;4,1;5955;4;161,0;14,41;99,8;43,7;162,6;162,5;46;363530;37,4;4,46;
1.245;13,0005246;79,9895263;162,6;0,5;0,8;96,6;108,8;0,019;1;4,1;5958;4;161,0;14,41;99,8;43,7;162,6;162,5;46;363530;37,4;4,46;
1.250;13,0005246;79,9895263;162,7;0,5;0,8;96,6;108,8;0,019;1;4,1;5961;4;161,0;14,41;99,8;43,7;162,7;162,5;46;363530;37,4;4,46;
1.255;13,0005246;79,9895263;162,7;0,5;0,8;96,6;108,8;0,019;1;4,1;5962;4;161,0;14,41;99,8;43,7;162,7;162,6;46;363530;37,4;4,46;
1.260;13,0005117;79,9895161;162,8;0,5;0,8;96,6;108,8;0,019;1;4,0;5962;4;161,0;14,41;99,7;43,7;162,8;162,6;46;363530;37,4;4,46;
1.265;13,0005117;79,9895161;162,8;0,5;0,8;96,6;108,8;0,019;1;4,0;5964;4;161,0;14,41;99,7;43,7;162,8;162,7;46;363530;37,4;4,46;
1.270;13,0005117;79,9895161;162,8;0,5;0,8;96,6;108,8;0,019;1;4,0;5966;4;161,0;14,41;99,7;43,7;162,8;162,7;46;363530;37,4;4,46;
1.275;13,0005117;79,9895161;162,9;0,5;0,8;96,6;108,8;0,019;1;4,0;5963;4;161,0;14,41;99,7;43,7;162,9;162,8;46;363530;37,4;4,46;
1.280;13,0005117;79,9895161;162,9;0,4;0,7;96,8;108,6;0,019;1;3,9;5958;4;161,0;14,41;99,6;43,7;162,9;162,8;48;363530;38,4;4,46;
1.285;13,0005117;79,9895161;162,9;0,4;0,7;96,8;108,6;0,019;1;3,9;5956;4;161,0;14,41;99,6;43,7;162,9;162,9;48;363530;38,4;4,46;
1.290;13,0005117;79,9895161;163,0;0,4;0,7;96,8;108,6;0,019;1;3,9;5957;4;161,0;14,41;99,6;43,7;163,0;162,9;48;363530;38,4;4,46;
1.295;13,0005117;79,9895161;163,0;0,4;0,7;96,8;108,6;0,019;1;3,9;5956;4;161,0;14,41;99,6;43,7;163,0;163,0;48;363530;38,4;4,46;
1.300;13,0004987;79,9895061;163,0;0,4;0,7;96,8;108,6;0,019;1;3,2;5958;4;162,0;14,42;99,5;43,7;163,0;163,0;48;363530;38,4;4,47;
1.305;13,0004987;79,9895061;163,1;0,4;0,7;96,8;108,6;0,019;1;3,2;5967;4;162,0;14,42;99,5;43,7;163,1;163,0;48;363530;38,4;4,47;
1.310;13,0004987;79,9895061;163,1;0,4;0,7;96,8;108,6;0,019;1;3,2;5981;4;162,0;14,42;99,5;43,7;163,1;163,1;48;363530;38,4;4,47;
1.315;13,0004987;79,9895061;163,1;0,4;0,7;96,8;108,6;0,019;1;3,2;5987;4;162,0;14,42;99,5;43,7;163,1;163,1;48;363530;38,4;4,47;
1.320;13,0004987;79,9895061;163,1;0,4;0,7;96,8;108,6;0,019;1;3,5;5988;4;162,0;14,42;99,8;43,7;163,1;163,1;48;363530;38,4;4,48;
1.325;13,0004987;79,9895061;163,2;0,4;0,7;96,8;108,6;0,019;1;3,5;5992;4;162,0;14,42;99,8;43,7;163,2;163,2;48;363530;38,4;4,48;
1.330;13,0004987;79,9895061;163,2;0,4;0,7;97,5;108,8;0,020;1;3,5;5997;4;162,0;14,42;99,8;43,7;163,2;163,2;50;363530;39,1;4,48;
1.335;13,0004987;79,9895061;163,3;0,4;0,7;97,5;108,8;0,020;1;3,5;6004;4;162,0;14,42;99,8;43,7;163,2;163,3;50;363530;39,1;4,48;
1.340;13,0004858;79,9894960;163,3;0,4;0,7;97,5;108,8;0,020;1;3,4;6008;4;162,0;14,42;100,0;43,7;163,3;163,3;50;363530;39,1;4,49;
1.345;13,0004858;79,9894960;163,3;0,4;0,7;97,5;108,8;0,020;1;3,4;6015;4;162,0;14,42;100,0;43,7;163,3;163,3;50;363530;39,1;4,49;
1.350;13,0004858;79,9894960;163,4;0,4;0,7;97,5;108,8;0,020;1;3,4;6022;4;162,0;14,42;100,0;43,7;163,3;163,4;50;363530;39,1;4,49;
1.355;13,0004858;79,9894960;163,4;0,4;0,7;97,5;108,8;0,020;1;3,4;6022;4;162,0;14,42;100,0;43,7;163,4;163,4;50;363530;39,1;4,49;
1.360;13,0004729;79,9894857;163,4;0,4;0,7;97,5;108,8;0,020;1;3,2;6016;4;162,0;14,42;99,9;43,7;163,4;163,4;50;363530;39,1;4,50;
1.365;13,0004729;79,9894857;163,5;0,4;0,7;97,5;108,8;0,020;1;3,2;6015;4;162,0;14,42;99,9;43,7;163,4;163,5;50;363530;39,1;4,50;
1.370;13,0004729;79,9894857;163,5;0,4;0,7;97,5;108,8;0,020;1;3,2;6015;4;162,0;14,42;99,9;43,7;163,5;163,5;50;363530;39,1;4,50;
1.375;13,0004729;79,9894857;163,5;0,4;0,7;97,5;108,8;0,020;1;3,2;6011;4;162,0;14,42;99,9;43,7;163,5;163,5;50;363530;39,1;4,50;
1.380;13,0004729;79,9894857;163,6;0,4;0,8;97,4;109,1;0,021;1;2,8;6008;4;162,0;14,42;99,9;43,7;163,5;163,6;53;363539;31,9;4,51;
1.385;13,0004729;79,9894857;163,6;0,4;0,8;97,4;109,1;0,021;1;2,8;6009;4;162,0;14,42;99,9;43,7;163,6;163,6;53;363539;31,9;4,51;
1.390;13,0004729;79,9894857;163,7;0,4;0,8;97,4;109,1;0,021;1;2,8;6008;4;162,0;14,42;99,9;43,7;163,6;163,7;53;363539;31,9;4,51;
1.395;13,0004729;79,9894857;163,7;0,4;0,8;97,4;109,1;0,021;1;2,8;6008;4;162,0;14,42;99,9;43,7;163,7;163,7;53;363539;31,9;4,51;
1.400;13,0004729;79,9894857;163,7;0,4;0,8;97,4;109,1;0,021;1;2,8;6003;4;162,0;14,43;99,8;43,7;163,7;163,7;53;363539;31,9;4,51;
1.405;13,0004729;79,9894857;163,8;0,4;0,8;97,4;109,1;0,021;1;2,8;6006;4;162,0;14,43;99,8;43,7;163,8;163,7;53;363539;31,9;4,51;
1.410;13,0004729;79,9894857;163,8;0,4;0,8;97,4;109,1;0,021;1;2,8;6006;4;162,0;14,43;99,8;43,7;163,8;163,8;53;363539;31,9;4,51;
1.415;13,0004729;79,9894857;163,8;0,4;0,8;97,4;109,1;0,021;1;2,8;6007;4;162,0;14,43;99,8;43,7;163,8;163,8;53;363539;31,9;4,51;
1.420;13,0004599;79,9894754;163,9;0,4;0,8;97,4;109,1;0,021;1;2,8;6011;4;163,0;14,43;99,7;43,7;163,9;163,9;53;363539;31,9;4,52;
1.425;13,0004599;79,9894754;163,9;0,4;0,8;97,4;109,1;0,021;1;2,8;6017;4;163,0;14,43;99,7;43,7;163,9;163,9;53;363539;31,9;4,52;
1.430;13,0004599;79,9894754;164,0;0,3;0,8;97,3;108,8;0,022;1;2,8;6031;4;163,0;14,43;99,7;43,7;164,0;164,0;55;363539;26,6;4,52;
1.435;13,0004599;79,9894754;164,0;0,3;0,8;97,3;108,8;0,022;1;2,8;6043;4;163,0;14,43;99,7;43,7;164,0;164,0;55;363539;26,6;4,52;
1.440;13,0004599;79,9894754;164,1;0,3;0,8;97,3;108,8;0,022;1;2,4;6045;4;163,0;14,42;99,6;43,8;164,0;164,1;55;363539;26,6;4,52;
1.445;13,0004599;79,9894754;164,1;0,3;0,8;97,3;108,8;0,022;1;2,4;6049;4;163,0;14,42;99,6;43,8;164,0;164,1;55;363539;26,6;4,52;
1.450;13,0004599;79,9894754;164,1;0,3;0,8;97,3;108,8;0,022;1;2,4;6052;4;163,0;14,42;99,6;43,8;164,1;164,1;55;363539;26,6;4,52;
1.455;13,0004599;79,9894754;164,2;0,3;0,8;97,3;108,8;0,022;1;2,4;6050;4;163,0;14,42;99,6;43,8;164,1;164,2;55;363539;26,6;4,52;
1.460;13,0004599;79,9894754;164,2;0,3;0,8;97,3;108,8;0,022;1;2,5;6044;4;163,0;14,41;99,6;43,8;164,2;164,2;55;363539;26,6;4,52;
1.465;13,0004599;79,9894754;164,2;0,3;0,8;97,3;108,8;0,022;1;2,5;6046;4;163,0;14,41;99,6;43,8;164,2;164,2;55;363539;26,6;4,52;
1.470;13,0004599;79,9894754;164,3;0,3;0,8;97,3;108,8;0,022;1;2,5;6050;4;163,0;14,41;99,6;43,8;164,2;164,3;55;363539;26,6;4,52;
1.475;13,0004599;79,9894754;164,3;0,3;0,8;97,3;108,8;0,022;1;2,5;6049;4;163,0;14,41;99,6;43,8;164,3;164,3;55;363539;26,6;4,52;
1.480;13,0004468;79,9894651;164,4;0,4;0,7;97,0;108,6;0,023;1;2,2;6045;4;163,0;14,41;99,8;43,8;164,3;164,4;57;363539;33,3;4,51;
1.485;13,0004468;79,9894651;164,5;0,4;0,7;97,0;108,6;0,023;1;2,2;6048;4;163,0;14,41;99,8;43,8;164,4;164,5;57;363539;33,3;4,51;
1.490;13,0004468;79,9894651;164,5;0,4;0,7;97,0;108,6;0,023;1;2,2;6046;4;163,0;14,41;99,8;43,8;164,5;164,5;57;363539;33,3;4,51;
1.495;13,0004468;79,9894651;164,6;0,4;0,7;97,0;108,6;0,023;1;2,2;6047;4;163,0;14,41;99,8;43,8;164,5;164,6;57;363539;33,3;4,51;
1.500;13,0004337;79,9894547;164,6;0,4;0,7;97,0;108,6;0,023;1;1,8;6043;4;163,0;14,41;99,8;43,8;164,6;164,6;57;363539;33,3;4,51;
1.505;13,0004337;79,9894547;164,7;0,4;0,7;97,0;108,6;0,023;1;1,8;6042;4;163,0;14,41;99,8;43,8;164,6;164,7;57;363539;33,3;4,51;
1.510;13,0004337;79,9894547;164,8;0,4;0,7;97,0;108,6;0,023;1;1,8;6046;4;163,0;14,41;99,8;43,8;164,7;164,8;57;363539;33,3;4,51;
1.515;13,0004337;79,9894547;164,8;0,4;0,7;97,0;108,6;0,023;1;1,8;6044;4;163,0;14,41;99,8;43,8;164,7;164,8;57;363539;33,3;4,51;
1.520;13,0004337;79,9894547;164,9;0,4;0,7;97,0;108,6;0,023;1;1,3;6044;4;163,0;14,40;99,7;43,8;164,8;164,9;57;363539;33,3;4,50;
1.525;13,0004337;79,9894547;164,9;0,4;0,7;97,0;108,6;0,023;1;1,3;6051;4;163,0;14,40;99,7;43,8;164,8;164,9;57;363539;33,3;4,50;
1.530;13,0004337;79,9894547;165,0;0,4;0,8;97,1;108,2;0,024;1;1,3;6057;4;163,0;14,40;99,7;43,8;164,9;165,0;59;363539;33,8;4,50;
1.535;13,0004337;79,9894547;165,1;0,4;0,8;97,1;108,2;0,024;1;1,3;6060;4;163,0;14,40;99,7;43,8;164,9;165,1;59;363539;33,8;4,50;
1.540;13,0004337;79,9894547;165,1;0,4;0,8;97,1;108,2;0,024;1;1,3;6062;4;163,0;14,40;99,7;43,8;165,0;165,1;59;363539;33,8;4,51;
1.545;13,0004337;79,9894547;165,2;0,4;0,8;97,1;108,2;0,024;1;1,3;6061;4;163,0;14,40;99,7;43,8;165,0;165,2;59;363539;33,8;4,51;
